RTX 5060 ti,EAGLEOC,4599.99,2025-05-08,kabum
RX 550,ASROCK,999.99,2025-05-08,kabum
RX 7900 xt,XFX,8399.99,2025-05-08,kabum
RX 550,PCYES,1699.15,2025-05-08,kabum
RTX 2060,ASUS,5713.55,2025-05-08,kabum
RTX 3050,PALIT,3843.55,2025-05-08,kabum
RTX 4070,GALAX,7148.9,2025-05-08,kabum
RX 7600 xt,ASROCK,3719.49,2025-05-08,kabum
RTX 3050,ZOTAC,1520.0,2025-05-08,kabum
RX 9070 xt,Sapphire,7999.99,2025-05-08,kabum
RTX 2060,Gigabyte,4419.79,2025-05-08,kabum
RX 560,AFOX,1473.19,2025-05-08,kabum
RTX 4080,ZOTAC,11533.24,2025-05-08,kabum
RX 7900 xt,ASUS,7475.54,2025-05-08,kabum
RX 7600,MSI,1942.57,2025-05-08,kabum
RTX 4060 ti,ZOTAC,3964.87,2025-05-08,kabum
RTX 5070,ZOTAC,7649.92,2025-05-08,kabum
RX 7600 xt,Gigabyte,4214.0,2025-05-08,kabum
RTX 3070,PALIT,9679.99,2025-05-08,kabum
RX 7900,XFX,7089.99,2025-05-08,kabum
RTX 3060,PCYES,2479.92,2025-05-08,kabum
RTX 5090,MSI,33470.8,2025-05-08,kabum
RTX 3080,MSI,599.0,2025-05-08,kabum
RTX 3050,Gigabyte,1499.99,2025-05-08,pichau
RX 550,AFOX,559.99,2025-05-08,terabyte
RTX 5070,Gigabyte,4799.99,2025-05-08,pichau
RTX 3050,PALIT,1299.9,2025-05-08,terabyte
RTX 5090,PALIT,19999.9,2025-05-08,terabyte
RTX 5070,PALIT,5499.9,2025-05-08,terabyte
RTX 3050,Gigabyte,1379.9,2025-05-08,terabyte
RX 7600,ASUS,1799.9,2025-05-08,terabyte
RTX 5090,Inno3D,21800.0,2025-05-08,pichau
RTX 5060 ti,MSI,5167.22,2025-05-08,kabum
RTX 3050,GALAX,1399.99,2025-05-08,pichau
RTX 5070,MSI,5199.99,2025-05-08,pichau
RTX 5070 ti,MSI,8099.99,2025-05-08,pichau
RX 7700 xt,XFX,3539.99,2025-05-08,pichau
RX 6600,ASROCK,1659.99,2025-05-08,pichau
RX 7600,ASUS,1799.99,2025-05-08,pichau
RX 9070,Gigabyte,6899.99,2025-05-08,pichau
RX 9070 xt,Gigabyte,7499.99,2025-05-08,pichau
RX 9070,ASROCK,6499.99,2025-05-08,pichau
RTX 5080,MSI,11999.99,2025-05-08,pichau
RTX 5080,PALIT,11399.99,2025-05-08,pichau
RTX 5090,Gigabyte,23599.99,2025-05-08,pichau
RX 7600,ASROCK,1799.99,2025-05-08,pichau
RTX 5080,Gigabyte,13500.0,2025-05-08,pichau
RX 7600,Gigabyte,1849.99,2025-05-08,pichau
RTX 5090,MSI,23999.99,2025-05-08,pichau
RX 7800 xt,XFX,4959.99,2025-05-08,pichau
RX 7900 xt,XFX,8399.99,2025-05-08,pichau
RX 7600,PowerColor,1859.99,2025-05-08,pichau
RTX 3050,MSI,1359.99,2025-05-08,pichau
RX 6650 xt,XFX,1799.99,2025-05-08,pichau
RTX 4070 super,Gigabyte,5599.99,2025-05-08,pichau
RTX 3060,GALAX,2259.99,2025-05-08,pichau
RTX 5070 ti,AERO,9499.99,2025-05-08,pichau
RTX 5070 ti,EAGLEOC,9099.99,2025-05-08,pichau
RTX 5070 ti,PALIT,7399.99,2025-05-08,pichau
RTX 5070,PALIT,5399.99,2025-05-08,pichau
RX 7600 xt,XFX,2989.99,2025-05-08,pichau
RTX 4070,Gigabyte,4899.99,2025-05-08,pichau
RX 7600,XFX,1789.99,2025-05-08,pichau
RTX 4060,Inno3D,3247.4,2025-05-09,kabum
RTX 5070,Gigabyte,4799.99,2025-05-09,pichau
RTX 4060,PALIT,2299.9,2025-05-09,terabyte
RX 7600,XFX,1999.9,2025-05-09,terabyte
RX 6600,ASROCK,1649.9,2025-05-09,terabyte
RTX 4060 ti,ASUS,3499.9,2025-05-09,terabyte
RX 7600,ASROCK,1799.9,2025-05-09,terabyte
RTX 3060,Inno3D,2149.9,2025-05-09,terabyte
RTX 4060,Gigabyte,2699.9,2025-05-09,terabyte
RTX 3050,ASUS,1299.9,2025-05-09,terabyte
RTX 3050,MSI,1399.9,2025-05-09,terabyte
RX 7600,Gigabyte,1849.9,2025-05-09,terabyte
RX 9070 xt,Sapphire,6499.9,2025-05-09,terabyte
RTX 4060,ASUS,2499.9,2025-05-09,terabyte
RTX 4070,Gigabyte,4999.9,2025-05-09,terabyte
RX 7900 xt,XFX,5499.9,2025-05-09,terabyte
RTX 3060,GALAX,2199.9,2025-05-09,terabyte
RTX 5070,MSI,5099.9,2025-05-09,terabyte
RTX 3050,PALIT,1299.9,2025-05-09,terabyte
RX 550,AFOX,469.9,2025-05-09,terabyte
RTX 3050,GALAX,1299.9,2025-05-09,terabyte
RX 9070 xt,ASROCK,5999.9,2025-05-09,terabyte
RTX 5060 ti,MSI,3999.9,2025-05-09,terabyte
RX 9070 xt,XFX,6099.9,2025-05-09,terabyte
RTX 5070 ti,MSI,8499.9,2025-05-09,terabyte
RTX 5070,Gigabyte,4799.9,2025-05-09,terabyte
RTX 5090,ASUS,23999.9,2025-05-09,terabyte
RTX 5080,PALIT,10299.9,2025-05-09,terabyte
RTX 5090,PALIT,19999.9,2025-05-09,terabyte
RTX 5070,PALIT,5499.9,2025-05-09,terabyte
RTX 5070 ti,Gigabyte,6999.9,2025-05-09,terabyte
RTX 5080,MSI,9999.9,2025-05-09,terabyte
RTX 5070 ti,AERO,8299.9,2025-05-09,terabyte
RX 9070,Sapphire,5879.9,2025-05-09,terabyte
RTX 5070,ASUS,5999.9,2025-05-09,terabyte
RTX 3050,PCYES,1449.9,2025-05-09,terabyte
RTX 5070 ti,ASUS,9199.9,2025-05-09,terabyte
RTX 5090,Gigabyte,21999.9,2025-05-09,terabyte
RTX 5080,Gigabyte,10529.9,2025-05-09,terabyte
RTX 5080,Inno3D,10599.9,2025-05-09,terabyte
RTX 3050,Gigabyte,1379.9,2025-05-09,terabyte
RX 7900,XFX,5299.9,2025-05-09,terabyte
RX 7600 xt,ASUS,2999.9,2025-05-09,terabyte
RX 7800 xt,Sapphire,4899.9,2025-05-09,terabyte
RX 7900 xt,ASROCK,7499.9,2025-05-09,terabyte
RTX 4060,PNY,2339.9,2025-05-09,terabyte
RTX 4060,PALIT,2299.99,2025-05-09,pichau
RTX 3050,GALAX,1399.99,2025-05-09,pichau
RTX 4060,PNY,2459.99,2025-05-09,pichau
RTX 4070 super,MSI,5099.99,2025-05-09,pichau
RTX 5060 ti,Inno3D,4099.99,2025-05-09,pichau
RTX 5060 ti,Gigabyte,4599.99,2025-05-09,pichau
RTX 5060 ti,AERO,4299.99,2025-05-09,pichau
RTX 5070 ti,Gigabyte,9999.99,2025-05-09,pichau
RTX 5060 ti,ASUS,3899.99,2025-05-09,pichau
RX 9070 xt,XFX,6099.99,2025-05-09,pichau
RX 9070 xt,ASROCK,6859.99,2025-05-09,pichau
RTX 3060,MSI,2199.99,2025-05-09,pichau
RTX 5060 ti,MSI,3999.99,2025-05-09,pichau
RX 9070 xt,PowerColor,6859.99,2025-05-09,pichau
RTX 5090,Inno3D,21799.99,2025-05-09,pichau
RTX 3050,Gigabyte,1499.99,2025-05-09,pichau
RX 7600,Gigabyte,1999.99,2025-05-09,kabum
RX 6600,ASROCK,1649.9,2025-05-09,kabum
RTX 4060,PALIT,2299.9,2025-05-09,kabum
RTX 4060,MSI,2499.99,2025-05-09,kabum
RX 7600,XFX,1999.99,2025-05-09,kabum
RTX 5070 ti,Gigabyte,6999.9,2025-05-09,kabum
RTX 4060 ti,Gigabyte,3299.99,2025-05-09,kabum
RTX 4060,ASUS,2499.9,2025-05-09,kabum
RTX 4060,Gigabyte,2549.9,2025-05-09,kabum
RTX 3050,MSI,1649.99,2025-05-09,kabum
RTX 4060 ti,ASUS,3329.99,2025-05-09,kabum
RX 9070 xt,XFX,6099.99,2025-05-09,kabum
RTX 5070,Gigabyte,5399.9,2025-05-09,kabum
RTX 5070,PALIT,5399.99,2025-05-09,kabum
RX 7600,ASROCK,1899.99,2025-05-09,kabum
RTX 5070,GALAX,4899.99,2025-05-09,kabum
RTX 2060,PCYES,1628.99,2025-05-09,kabum
RTX 5080,Gigabyte,10529.99,2025-05-09,kabum
RX 9070 xt,Gigabyte,6799.99,2025-05-09,kabum
RTX 5090,ASUS,29999.99,2025-05-09,kabum
RTX 4060,GALAX,2799.9,2025-05-09,kabum
RX 7700 xt,Gigabyte,3799.99,2025-05-09,kabum
RX 7900 xt,Sapphire,5799.99,2025-05-09,kabum
RTX 3050,Inno3D,1289.9,2025-05-09,kabum
RTX 5080,AERO,9999.99,2025-05-09,kabum
RTX 5080,MSI,9999.99,2025-05-09,kabum
RTX 5080,PALIT,10999.99,2025-05-09,kabum
RTX 5090,PALIT,19999.9,2025-05-09,kabum
RTX 5070,MSI,6299.9,2025-05-09,kabum
RTX 5070,ASUS,5999.99,2025-05-09,kabum
RTX 3060,GALAX,2349.16,2025-05-09,kabum
RTX 3060,ZOTAC,2359.99,2025-05-09,kabum
RX 6600,ASUS,1949.99,2025-05-09,kabum
RX 7600 xt,ASUS,2799.9,2025-05-09,kabum
RTX 5080,GALAX,10599.9,2025-05-09,kabum
RTX 5060 ti,AERO,4799.99,2025-05-09,kabum
RX 9070,ASUS,6299.99,2025-05-09,kabum
RX 550,AFOX,655.54,2025-05-09,kabum
RTX 5070 ti,MSI,7399.99,2025-05-09,kabum
RTX 5060 ti,Gigabyte,4599.99,2025-05-09,kabum
RTX 5070,Inno3D,5499.99,2025-05-09,kabum
RTX 5070 ti,GALAX,7999.99,2025-05-09,kabum
RTX 4060,ZOTAC,2369.0,2025-05-09,kabum
RX 7900 xt,ASROCK,7499.9,2025-05-09,kabum
RX 7700 xt,ASROCK,3799.99,2025-05-09,kabum
RTX 3060,Inno3D,2819.99,2025-05-09,kabum
RTX 5080,ASUS,12999.99,2025-05-09,kabum
RX 550,PowerColor,513.86,2025-05-09,kabum
RTX 3050,GALAX,1439.99,2025-05-09,kabum
RTX 3050,PCYES,1999.99,2025-05-09,kabum
RX 570,PCYES,799.9,2025-05-09,kabum
RTX 5070 ti,AERO,8299.9,2025-05-09,kabum
RTX 5090,Gigabyte,21999.99,2025-05-09,kabum
RTX 5060 ti,ASUS,4599.99,2025-05-09,kabum
RTX 5070,AERO,8705.0,2025-05-09,kabum
RTX 3050,Gigabyte,1379.0,2025-05-09,kabum
RTX 4080,MSI,8249.01,2025-05-09,kabum
RTX 5080,Inno3D,9999.99,2025-05-09,kabum
RTX 4070,PALIT,5199.9,2025-05-09,kabum
RX 9070,ASROCK,6099.99,2025-05-09,kabum
RX 9070,Gigabyte,6784.99,2025-05-09,kabum
RTX 4060,PNY,2727.36,2025-05-09,kabum
RTX 3070,GALAX,4229.1,2025-05-09,kabum
RTX 5070,EAGLEOC,8547.5,2025-05-09,kabum
RTX 5080,ZOTAC,11499.0,2025-05-09,kabum
RTX 5060 ti,EAGLEOC,4599.99,2025-05-09,kabum
RX 9070 xt,Sapphire,7999.99,2025-05-09,kabum
RX 550,ASROCK,999.99,2025-05-09,kabum
RX 7900 xt,XFX,8399.99,2025-05-09,kabum
RX 550,PCYES,1699.15,2025-05-09,kabum
RTX 3050,ASUS,1389.67,2025-05-09,kabum
RTX 3050,PALIT,3843.55,2025-05-09,kabum
RTX 4070,GALAX,7148.9,2025-05-09,kabum
RX 7600 xt,ASROCK,3719.49,2025-05-09,kabum
RTX 3050,ZOTAC,1520.0,2025-05-09,kabum
RTX 2060,ASUS,4691.91,2025-05-09,kabum
RTX 2060,Gigabyte,4419.79,2025-05-09,kabum
RX 560,AFOX,1473.19,2025-05-09,kabum
RX 7600,MSI,1942.57,2025-05-09,kabum
RTX 4080,ZOTAC,11533.24,2025-05-09,kabum
RX 7900 xt,ASUS,7475.54,2025-05-09,kabum
RTX 4060 ti,ZOTAC,3964.87,2025-05-09,kabum
RX 7600 xt,Gigabyte,4214.0,2025-05-09,kabum
RTX 5070,ZOTAC,7649.92,2025-05-09,kabum
RTX 3070,PALIT,9679.99,2025-05-09,kabum
RX 7900,XFX,7089.99,2025-05-09,kabum
RTX 5070 ti,ASUS,12281.25,2025-05-09,kabum
RTX 3060,PCYES,2479.92,2025-05-09,kabum
RTX 5060 ti,MSI,5167.22,2025-05-09,kabum
RTX 3080,MSI,599.0,2025-05-09,kabum
RX 9070,Gigabyte,5999.9,2025-05-09,terabyte
RTX 5090,PALIT,19999.9,2025-05-10,terabyte
RTX 5070,PALIT,5499.9,2025-05-10,terabyte
RTX 5070 ti,Gigabyte,6999.9,2025-05-10,terabyte
RTX 5080,MSI,9999.9,2025-05-10,terabyte
RTX 5070 ti,AERO,8299.9,2025-05-10,terabyte
RX 9070,Sapphire,5879.9,2025-05-10,terabyte
RTX 5070,ASUS,5999.9,2025-05-10,terabyte
RTX 3050,PCYES,1449.9,2025-05-10,terabyte
RX 9070,Gigabyte,5999.9,2025-05-10,terabyte
RTX 5070 ti,ASUS,9199.9,2025-05-10,terabyte
RTX 5090,Gigabyte,21999.9,2025-05-10,terabyte
RTX 5080,Gigabyte,10529.9,2025-05-10,terabyte
RTX 5080,Inno3D,10599.9,2025-05-10,terabyte
RTX 3050,Gigabyte,1379.9,2025-05-10,terabyte
RX 7900,XFX,4299.9,2025-05-10,terabyte
RX 7600 xt,ASUS,2999.9,2025-05-10,terabyte
RX 7800 xt,Sapphire,4899.9,2025-05-10,terabyte
RX 7900 xt,ASROCK,7499.9,2025-05-10,terabyte
RTX 4070,Gigabyte,4999.9,2025-05-10,terabyte
RTX 4060,PNY,2339.9,2025-05-10,terabyte
RTX 4060,PALIT,2299.99,2025-05-10,pichau
RTX 3050,GALAX,1399.99,2025-05-10,pichau
RTX 4060,PNY,2459.99,2025-05-10,pichau
RTX 4070 super,MSI,4999.99,2025-05-10,pichau
RTX 5060 ti,Inno3D,4099.99,2025-05-10,pichau
RTX 5060 ti,Gigabyte,4599.99,2025-05-10,pichau
RTX 5060 ti,AERO,4299.99,2025-05-10,pichau
RTX 5070 ti,Gigabyte,9999.99,2025-05-10,pichau
RTX 5060 ti,ASUS,3899.99,2025-05-10,pichau
RX 9070 xt,XFX,6099.99,2025-05-10,pichau
RX 9070 xt,ASROCK,6859.99,2025-05-10,pichau
RTX 3060,MSI,2199.99,2025-05-10,pichau
RTX 5060 ti,MSI,3999.99,2025-05-10,pichau
RX 9070 xt,PowerColor,6859.99,2025-05-10,pichau
RTX 5090,Inno3D,21799.99,2025-05-10,pichau
RTX 3050,Gigabyte,1499.99,2025-05-10,pichau
RTX 4060,PALIT,2299.9,2025-05-10,terabyte
RX 7600,XFX,1999.9,2025-05-10,terabyte
RX 7600,Gigabyte,1849.9,2025-05-10,terabyte
RX 6600,ASROCK,1649.9,2025-05-10,terabyte
RTX 4060 ti,ASUS,3499.9,2025-05-10,terabyte
RX 7600,ASROCK,1799.9,2025-05-10,terabyte
RTX 3060,Inno3D,2149.9,2025-05-10,terabyte
RTX 4060,Gigabyte,2699.9,2025-05-10,terabyte
RTX 3050,ASUS,1299.9,2025-05-10,terabyte
RTX 3050,MSI,1399.9,2025-05-10,terabyte
RTX 4060,ASUS,2499.9,2025-05-10,terabyte
RTX 3060,GALAX,2199.9,2025-05-10,terabyte
RX 9070 xt,XFX,5799.9,2025-05-10,terabyte
RX 9070 xt,Sapphire,5849.9,2025-05-10,terabyte
RX 7900 xt,XFX,5499.9,2025-05-10,terabyte
RTX 3050,PALIT,1299.9,2025-05-10,terabyte
RTX 3050,GALAX,1299.9,2025-05-10,terabyte
RX 9070 xt,ASROCK,5999.9,2025-05-10,terabyte
RTX 5060 ti,MSI,3999.9,2025-05-10,terabyte
RTX 5070 ti,MSI,7999.9,2025-05-10,terabyte
RTX 5070,MSI,5099.9,2025-05-10,terabyte
RTX 5070,Gigabyte,4799.9,2025-05-10,terabyte
RTX 5090,ASUS,23999.9,2025-05-10,terabyte
RTX 5080,PALIT,10299.9,2025-05-10,terabyte
RTX 5070,Gigabyte,4799.99,2025-05-10,pichau
RX 7600,Gigabyte,1999.99,2025-05-10,kabum
RX 6600,ASROCK,1649.9,2025-05-10,kabum
RTX 4060,PALIT,2299.9,2025-05-10,kabum
RTX 4060,MSI,2499.99,2025-05-10,kabum
RX 7600,XFX,1999.99,2025-05-10,kabum
RTX 5070 ti,Gigabyte,6999.9,2025-05-10,kabum
RTX 4060 ti,Gigabyte,3299.99,2025-05-10,kabum
RTX 4060,ASUS,2499.9,2025-05-10,kabum
RTX 4060,Gigabyte,2699.9,2025-05-10,kabum
RTX 3050,MSI,1649.99,2025-05-10,kabum
RTX 4060 ti,ASUS,3329.99,2025-05-10,kabum
RX 9070 xt,XFX,6099.99,2025-05-10,kabum
RX 7600,ASROCK,1899.99,2025-05-10,kabum
RTX 5070,Gigabyte,5399.9,2025-05-10,kabum
RTX 2060,PCYES,1628.99,2025-05-10,kabum
RTX 5070,PALIT,5399.99,2025-05-10,kabum
RTX 5070,GALAX,4899.99,2025-05-10,kabum
RTX 5080,Gigabyte,10529.99,2025-05-10,kabum
RTX 5090,ASUS,24599.99,2025-05-10,kabum
RTX 4060,GALAX,2799.9,2025-05-10,kabum
RX 9070 xt,Gigabyte,6799.99,2025-05-10,kabum
RX 7700 xt,Gigabyte,3799.99,2025-05-10,kabum
RTX 5080,AERO,9999.99,2025-05-10,kabum
RX 7900 xt,Sapphire,5799.99,2025-05-10,kabum
RTX 5080,MSI,10999.99,2025-05-10,kabum
RTX 5080,PALIT,10999.99,2025-05-10,kabum
RTX 5090,PALIT,19999.9,2025-05-10,kabum
RTX 5070,ASUS,5999.99,2025-05-10,kabum
RTX 5070,MSI,6299.9,2025-05-10,kabum
RTX 3060,GALAX,2179.99,2025-05-10,kabum
RX 7600 xt,ASUS,2799.9,2025-05-10,kabum
RTX 3060,ZOTAC,2123.99,2025-05-10,kabum
RTX 5060 ti,AERO,4799.99,2025-05-10,kabum
RTX 5080,GALAX,10599.9,2025-05-10,kabum
RX 9070,ASUS,6299.99,2025-05-10,kabum
RTX 5060 ti,Gigabyte,4599.99,2025-05-10,kabum
RX 6600,ASUS,1949.99,2025-05-10,kabum
RX 550,AFOX,554.9,2025-05-10,kabum
RTX 5070 ti,MSI,7999.99,2025-05-10,kabum
RTX 5070,Inno3D,5499.99,2025-05-10,kabum
RTX 5070 ti,GALAX,7999.99,2025-05-10,kabum
RX 7900 xt,ASROCK,7499.9,2025-05-10,kabum
RTX 3060,Inno3D,2819.99,2025-05-10,kabum
RTX 4060,ZOTAC,2369.0,2025-05-10,kabum
RTX 5080,ASUS,12999.99,2025-05-10,kabum
RX 7700 xt,ASROCK,3799.99,2025-05-10,kabum
RX 550,PowerColor,513.86,2025-05-10,kabum
RTX 3050,Gigabyte,1379.0,2025-05-10,kabum
RTX 3050,GALAX,1359.99,2025-05-10,kabum
RX 570,PCYES,799.9,2025-05-10,kabum
RTX 3050,PCYES,1999.99,2025-05-10,kabum
RTX 5070 ti,AERO,8299.9,2025-05-10,kabum
RTX 5090,Gigabyte,21999.99,2025-05-10,kabum
RTX 5070,AERO,8705.0,2025-05-10,kabum
RTX 4080,MSI,8249.01,2025-05-10,kabum
RTX 5080,Inno3D,9999.99,2025-05-10,kabum
RTX 4070,PALIT,5199.9,2025-05-10,kabum
RX 9070,ASROCK,6099.99,2025-05-10,kabum
RX 9070,Gigabyte,5999.9,2025-05-10,kabum
RTX 4060,PNY,2727.36,2025-05-10,kabum
RTX 3070,GALAX,4229.1,2025-05-10,kabum
RTX 5060 ti,ASUS,4699.99,2025-05-10,kabum
RTX 5070,EAGLEOC,8547.5,2025-05-10,kabum
RTX 5080,ZOTAC,11499.0,2025-05-10,kabum
RTX 5060 ti,EAGLEOC,4599.99,2025-05-10,kabum
RX 7900 xt,XFX,8399.99,2025-05-10,kabum
RTX 4080,ZOTAC,11533.24,2025-05-10,kabum
RX 7900 xt,ASUS,7475.54,2025-05-10,kabum
RX 550,PCYES,1699.15,2025-05-10,kabum
RX 9070 xt,Sapphire,7999.99,2025-05-10,kabum
RX 550,ASROCK,999.99,2025-05-10,kabum
RTX 3050,PALIT,3843.55,2025-05-10,kabum
RTX 4070,GALAX,7148.9,2025-05-10,kabum
RX 7600 xt,ASROCK,3719.49,2025-05-10,kabum
RTX 3050,ZOTAC,1520.0,2025-05-10,kabum
RTX 2060,ASUS,4691.91,2025-05-10,kabum
RTX 2060,Gigabyte,4419.79,2025-05-10,kabum
RTX 3050,Inno3D,1719.0,2025-05-10,kabum
RX 560,AFOX,1473.19,2025-05-10,kabum
RX 7600,MSI,1942.57,2025-05-10,kabum
RTX 3050,ASUS,1389.67,2025-05-10,kabum
RTX 4060 ti,ZOTAC,3964.87,2025-05-10,kabum
RX 7600 xt,Gigabyte,4214.0,2025-05-10,kabum
RTX 5070,ZOTAC,7649.92,2025-05-10,kabum
RTX 3070,PALIT,9679.99,2025-05-10,kabum
RX 7900,XFX,7089.99,2025-05-10,kabum
RTX 5070 ti,ASUS,12281.25,2025-05-10,kabum
RTX 3060,PCYES,2479.92,2025-05-10,kabum
RTX 4060,Inno3D,3247.4,2025-05-10,kabum
RTX 5060 ti,MSI,4299.0,2025-05-10,kabum
RTX 3080,MSI,599.0,2025-05-10,kabum
RTX 4070 super,Gigabyte,5299.99,2025-05-10,kabum
RTX 5070,MSI,5199.99,2025-05-10,pichau
RTX 5070 ti,MSI,7999.99,2025-05-10,pichau
RX 7700 xt,XFX,3539.99,2025-05-10,pichau
RX 6600,ASROCK,1659.99,2025-05-10,pichau
RX 7600,ASUS,1859.99,2025-05-10,pichau
RX 9070,Gigabyte,6899.99,2025-05-10,pichau
RX 9070 xt,Gigabyte,7499.99,2025-05-10,pichau
RX 9070,ASROCK,6499.99,2025-05-10,pichau
RTX 5080,MSI,11999.99,2025-05-10,pichau
RTX 5080,PALIT,11399.99,2025-05-10,pichau
RTX 5090,Gigabyte,23599.99,2025-05-10,pichau
RX 7600,ASROCK,1799.99,2025-05-10,pichau
RTX 5080,Gigabyte,13500.0,2025-05-10,pichau
RX 7600,Gigabyte,2299.0,2025-05-10,pichau
RTX 5090,MSI,23999.99,2025-05-10,pichau
RX 7800 xt,XFX,4959.99,2025-05-10,pichau
RX 7900 xt,XFX,8399.99,2025-05-10,pichau
RX 7600 xt,Gigabyte,2899.99,2025-05-10,pichau
RX 7600,PowerColor,1789.99,2025-05-10,pichau
RTX 3050,MSI,1359.99,2025-05-10,pichau
RX 6650 xt,XFX,1799.99,2025-05-10,pichau
RTX 4070 super,Gigabyte,5599.99,2025-05-10,pichau
RTX 3060,GALAX,2259.99,2025-05-10,pichau
RTX 5070 ti,AERO,9499.99,2025-05-10,pichau
RTX 5070 ti,EAGLEOC,9099.99,2025-05-10,pichau
RTX 5070 ti,PALIT,7399.99,2025-05-10,pichau
RTX 5070,PALIT,5399.99,2025-05-10,pichau
RX 7600 xt,XFX,2989.99,2025-05-10,pichau
RTX 4070,Gigabyte,4899.99,2025-05-10,pichau
RX 7600,XFX,1829.99,2025-05-10,pichau
RX 7600,Gigabyte,1849.9,2025-05-11,terabyte
RTX 4060,PALIT,2299.9,2025-05-11,terabyte
RX 7600,XFX,1999.9,2025-05-11,terabyte
RX 6600,ASROCK,1649.9,2025-05-11,terabyte
RTX 4060 ti,ASUS,3499.9,2025-05-11,terabyte
RX 7600,ASROCK,1799.9,2025-05-11,terabyte
RTX 3060,Inno3D,2149.9,2025-05-11,terabyte
RTX 4060,Gigabyte,2699.9,2025-05-11,terabyte
RTX 3050,ASUS,1299.9,2025-05-11,terabyte
RTX 3050,MSI,1399.9,2025-05-11,terabyte
RTX 4060,ASUS,2499.9,2025-05-11,terabyte
RTX 5070,Gigabyte,4799.9,2025-05-11,terabyte
RTX 3060,GALAX,2199.9,2025-05-11,terabyte
RX 9070 xt,XFX,5799.9,2025-05-11,terabyte
RX 7900 xt,XFX,5499.9,2025-05-11,terabyte
RTX 3050,PALIT,1299.9,2025-05-11,terabyte
RTX 3050,GALAX,1299.9,2025-05-11,terabyte
RX 9070 xt,ASROCK,5999.9,2025-05-11,terabyte
RTX 5060 ti,MSI,3999.9,2025-05-11,terabyte
RTX 5070 ti,MSI,7999.9,2025-05-11,terabyte
RTX 5070,MSI,5099.9,2025-05-11,terabyte
RTX 5090,ASUS,23999.9,2025-05-11,terabyte
RTX 5080,PALIT,10299.9,2025-05-11,terabyte
RTX 5090,PALIT,19999.9,2025-05-11,terabyte
RTX 5070,PALIT,5499.9,2025-05-11,terabyte
RTX 5070 ti,Gigabyte,6999.9,2025-05-11,terabyte
RTX 5080,MSI,9999.9,2025-05-11,terabyte
RTX 5070 ti,AERO,8299.9,2025-05-11,terabyte
RX 9070 xt,Sapphire,6799.9,2025-05-11,terabyte
RX 9070,Sapphire,5879.9,2025-05-11,terabyte
RTX 5070,ASUS,5999.9,2025-05-11,terabyte
RTX 3050,PCYES,1449.9,2025-05-11,terabyte
RX 9070,Gigabyte,5999.9,2025-05-11,terabyte
RTX 5070 ti,ASUS,9199.9,2025-05-11,terabyte
RTX 5090,Gigabyte,21999.9,2025-05-11,terabyte
RTX 5080,Gigabyte,10529.9,2025-05-11,terabyte
RTX 5080,Inno3D,10599.9,2025-05-11,terabyte
RTX 3050,Gigabyte,1379.9,2025-05-11,terabyte
RX 7900,XFX,4299.9,2025-05-11,terabyte
RX 7600 xt,ASUS,2999.9,2025-05-11,terabyte
RX 7800 xt,Sapphire,4899.9,2025-05-11,terabyte
RX 7900 xt,ASROCK,7499.9,2025-05-11,terabyte
RTX 4070,Gigabyte,4999.9,2025-05-11,terabyte
RTX 4060,PNY,2339.9,2025-05-11,terabyte
RTX 4060,PALIT,2299.99,2025-05-11,pichau
RTX 3050,GALAX,1399.99,2025-05-11,pichau
RTX 4060,PNY,2459.99,2025-05-11,pichau
RTX 4070 super,MSI,4999.99,2025-05-11,pichau
RTX 5060 ti,Inno3D,4099.99,2025-05-11,pichau
RTX 5060 ti,Gigabyte,4599.99,2025-05-11,pichau
RTX 5060 ti,AERO,4299.99,2025-05-11,pichau
RTX 5070 ti,Gigabyte,9999.99,2025-05-11,pichau
RTX 5060 ti,ASUS,3899.99,2025-05-11,pichau
RX 9070 xt,XFX,6099.99,2025-05-11,pichau
RX 9070 xt,ASROCK,6859.99,2025-05-11,pichau
RTX 3060,MSI,2199.99,2025-05-11,pichau
RTX 5060 ti,MSI,3999.99,2025-05-11,pichau
RX 9070 xt,PowerColor,6859.99,2025-05-11,pichau
RTX 5090,Inno3D,21799.99,2025-05-11,pichau
RTX 3050,Gigabyte,1499.99,2025-05-11,pichau
RTX 5070,Gigabyte,4799.99,2025-05-11,pichau
RX 7600,Gigabyte,1999.99,2025-05-11,kabum
RX 6600,ASROCK,1649.9,2025-05-11,kabum
RTX 4060,PALIT,2299.9,2025-05-11,kabum
RTX 4060,MSI,2499.99,2025-05-11,kabum
RX 7600,XFX,1999.99,2025-05-11,kabum
RTX 5070 ti,Gigabyte,6999.9,2025-05-11,kabum
RTX 4060 ti,Gigabyte,3299.99,2025-05-11,kabum
RTX 4060,ASUS,2499.9,2025-05-11,kabum
RTX 3050,ASUS,1299.9,2025-05-11,kabum
RTX 4060,Gigabyte,2699.9,2025-05-11,kabum
RTX 3050,MSI,1649.99,2025-05-11,kabum
RTX 4060 ti,ASUS,3329.99,2025-05-11,kabum
RX 9070 xt,XFX,6099.99,2025-05-11,kabum
RX 7600,ASROCK,1899.99,2025-05-11,kabum
RTX 5070,Gigabyte,4899.99,2025-05-11,kabum
RTX 2060,PCYES,1628.99,2025-05-11,kabum
RTX 5070,GALAX,4899.99,2025-05-11,kabum
